,Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST,Location,Longitude,Latitude
2277,2018-02-17,2.226,3.404,8.835,14.28,83.14,26.89,Brisbane,153.021072,-27.470125
2278,2018-02-17,2.124,3.233,8.21,11.11,100.11,26.89,Brisbane,153.021072,-27.470125
2279,2018-02-17,2.2769999999999997,3.736,8.523,11.76,88.24,26.93,Brisbane,153.021072,-27.470125
2280,2018-02-17,2.2969999999999997,3.3360000000000003,8.359,12.0,88.77,26.98,Brisbane,153.021072,-27.470125
2281,2018-02-17,2.512,4.386,8.543,13.33,87.8,27.03,Brisbane,153.021072,-27.470125
2282,2018-02-17,2.291,4.21,7.767,11.76,99.41,27.03,Brisbane,153.021072,-27.470125
2283,2018-02-17,2.241,3.7060000000000004,8.118,11.76,94.31,27.08,Brisbane,153.021072,-27.470125
2284,2018-02-17,2.3890000000000002,4.367,8.429,13.33,90.26,27.08,Brisbane,153.021072,-27.470125
2285,2018-02-17,2.165,3.815,7.64,11.76,95.8,27.13,Brisbane,153.021072,-27.470125
2286,2018-02-17,2.34,3.658,7.843,13.33,95.36,27.08,Brisbane,153.021072,-27.470125
2287,2018-02-17,2.313,4.061,7.707999999999999,12.0,99.32,27.08,Brisbane,153.021072,-27.470125
2288,2018-02-17,2.582,4.644,8.285,13.33,89.65,27.08,Brisbane,153.021072,-27.470125
2289,2018-02-17,2.365,3.8289999999999997,7.5089999999999995,13.33,87.36,27.08,Brisbane,153.021072,-27.470125
2290,2018-02-17,2.6189999999999998,4.51,8.552999999999999,13.33,92.55,27.08,Brisbane,153.021072,-27.470125
2291,2018-02-17,2.707,4.713,8.158999999999999,12.0,94.48,27.08,Brisbane,153.021072,-27.470125
2292,2018-02-17,2.439,3.7680000000000002,8.091000000000001,14.28,80.33,27.03,Brisbane,153.021072,-27.470125
2293,2018-02-17,2.339,4.86,7.74,14.28,85.34,26.98,Brisbane,153.021072,-27.470125
2294,2018-02-17,2.438,4.651,7.44,13.33,96.33,27.03,Brisbane,153.021072,-27.470125
2295,2018-02-17,2.737,5.006,8.08,13.33,86.57,27.03,Brisbane,153.021072,-27.470125
2296,2018-02-17,2.6439999999999997,5.031000000000001,7.824,13.33,75.58,27.03,Brisbane,153.021072,-27.470125
2297,2018-02-17,2.907,4.8260000000000005,8.175,12.0,83.06,27.03,Brisbane,153.021072,-27.470125
2298,2018-02-17,2.6910000000000003,5.018,7.785,14.28,79.71,26.98,Brisbane,153.021072,-27.470125
2299,2018-02-17,2.656,4.611000000000001,7.874,14.28,82.7,26.98,Brisbane,153.021072,-27.470125
2300,2018-02-17,2.71,4.053999999999999,8.152999999999999,14.28,75.23,26.98,Brisbane,153.021072,-27.470125
2301,2018-02-17,2.6039999999999996,3.535,7.952999999999999,14.28,77.25,27.03,Brisbane,153.021072,-27.470125
2302,2018-02-17,2.463,3.7439999999999998,7.747999999999999,14.28,83.67,27.03,Brisbane,153.021072,-27.470125
2303,2018-02-17,2.661,4.939,7.675,14.28,81.91,27.03,Brisbane,153.021072,-27.470125
2304,2018-02-18,2.8280000000000003,4.793,8.647,14.28,76.11,27.03,Brisbane,153.021072,-27.470125
2305,2018-02-18,2.6460000000000004,4.129,8.383,14.28,76.64,27.03,Brisbane,153.021072,-27.470125
2306,2018-02-18,2.955,5.118,8.245,13.33,81.38,27.03,Brisbane,153.021072,-27.470125
2307,2018-02-18,2.8760000000000003,4.613,8.52,13.33,81.03,27.03,Brisbane,153.021072,-27.470125
2308,2018-02-18,2.64,3.772,8.205,15.38,90.97,26.98,Brisbane,153.021072,-27.470125
2309,2018-02-18,2.6039999999999996,4.486000000000001,7.676,14.28,84.29,27.03,Brisbane,153.021072,-27.470125
2310,2018-02-18,2.719,4.385,7.8020000000000005,14.28,77.43,26.98,Brisbane,153.021072,-27.470125
2311,2018-02-18,2.846,4.748,8.372,14.28,81.21,26.93,Brisbane,153.021072,-27.470125
2312,2018-02-18,2.926,4.405,8.874,14.28,80.86,26.93,Brisbane,153.021072,-27.470125
2313,2018-02-18,2.8169999999999997,4.197,8.517999999999999,12.0,88.51,26.93,Brisbane,153.021072,-27.470125
2314,2018-02-18,2.8510000000000004,5.856,8.806000000000001,14.28,84.64,26.93,Brisbane,153.021072,-27.470125
2315,2018-02-18,2.938,4.812,8.499,13.33,90.79,26.93,Brisbane,153.021072,-27.470125
2316,2018-02-18,2.986,4.883,9.144,13.33,83.58,26.93,Brisbane,153.021072,-27.470125
2317,2018-02-18,2.8710000000000004,5.043,8.308,13.33,84.73,26.93,Brisbane,153.021072,-27.470125
2318,2018-02-18,2.986,4.87,8.467,12.0,92.73,26.93,Brisbane,153.021072,-27.470125
2319,2018-02-18,3.071,4.7,8.332,11.76,89.56,26.89,Brisbane,153.021072,-27.470125
2320,2018-02-18,2.832,5.0360000000000005,7.874,12.0,91.14,26.89,Brisbane,153.021072,-27.470125
2321,2018-02-18,2.943,5.272,8.355,12.0,83.06,26.89,Brisbane,153.021072,-27.470125
2322,2018-02-18,3.03,4.577,8.52,11.76,83.85,26.89,Brisbane,153.021072,-27.470125
2323,2018-02-18,3.0860000000000003,5.426,8.626,14.28,76.99,26.93,Brisbane,153.021072,-27.470125
2324,2018-02-18,3.134,5.26,7.99,13.33,81.56,26.98,Brisbane,153.021072,-27.470125
2325,2018-02-18,3.128,4.955,8.341000000000001,13.33,84.55,26.98,Brisbane,153.021072,-27.470125
2326,2018-02-18,2.88,4.96,8.312999999999999,13.33,77.87,26.98,Brisbane,153.021072,-27.470125
2327,2018-02-18,2.967,4.882,7.854,14.28,78.22,27.03,Brisbane,153.021072,-27.470125
2328,2018-02-18,3.307,6.261,7.9639999999999995,13.33,79.27,27.03,Brisbane,153.021072,-27.470125
2329,2018-02-18,3.0839999999999996,5.297999999999999,7.807,14.28,83.85,27.03,Brisbane,153.021072,-27.470125
2330,2018-02-18,3.085,4.699,7.93,14.28,75.76,27.03,Brisbane,153.021072,-27.470125
2331,2018-02-18,3.055,5.593,7.676,14.28,78.13,27.08,Brisbane,153.021072,-27.470125
2332,2018-02-18,3.0239999999999996,5.334,8.192,14.28,79.89,27.08,Brisbane,153.021072,-27.470125
2333,2018-02-18,3.123,5.468999999999999,8.097999999999999,15.38,84.9,27.08,Brisbane,153.021072,-27.470125
2334,2018-02-18,3.108,5.031000000000001,7.6770000000000005,14.28,83.23,27.08,Brisbane,153.021072,-27.470125
2335,2018-02-18,3.028,4.5489999999999995,7.303999999999999,12.0,81.47,27.08,Brisbane,153.021072,-27.470125
2336,2018-02-18,3.0810000000000004,5.311,7.871,14.28,79.71,27.03,Brisbane,153.021072,-27.470125
2337,2018-02-18,2.8819999999999997,4.475,7.382000000000001,12.0,86.22,27.03,Brisbane,153.021072,-27.470125
2338,2018-02-18,2.923,4.577,7.957000000000001,14.28,87.36,27.03,Brisbane,153.021072,-27.470125
2339,2018-02-18,2.965,5.72,7.53,14.28,87.36,27.03,Brisbane,153.021072,-27.470125
2340,2018-02-18,2.948,5.8020000000000005,7.257000000000001,13.33,83.58,27.03,Brisbane,153.021072,-27.470125
2341,2018-02-18,2.7710000000000004,4.225,7.313,13.33,81.65,27.03,Brisbane,153.021072,-27.470125
2342,2018-02-18,2.91,4.955,7.625,14.28,88.51,27.03,Brisbane,153.021072,-27.470125
2343,2018-02-18,2.773,4.422,7.247000000000001,13.33,92.02,27.03,Brisbane,153.021072,-27.470125
2344,2018-02-18,3.128,5.888,7.562,14.28,82.44,27.03,Brisbane,153.021072,-27.470125
2345,2018-02-18,3.154,4.881,8.141,14.28,88.15,27.03,Brisbane,153.021072,-27.470125
2346,2018-02-18,2.531,4.73,7.385,13.33,94.84,27.03,Brisbane,153.021072,-27.470125
2347,2018-02-18,2.887,4.877,8.118,14.28,91.06,27.03,Brisbane,153.021072,-27.470125
2348,2018-02-18,2.915,4.571000000000001,8.381,13.33,93.08,27.03,Brisbane,153.021072,-27.470125
2349,2018-02-18,2.745,5.04,7.303999999999999,13.33,88.77,27.03,Brisbane,153.021072,-27.470125
2350,2018-02-18,3.0610000000000004,5.336,8.125,13.33,91.67,27.03,Brisbane,153.021072,-27.470125
2351,2018-02-18,2.863,5.11,7.994,12.0,87.98,27.03,Brisbane,153.021072,-27.470125
2352,2018-02-19,2.736,4.291,7.489,13.33,86.92,27.08,Brisbane,153.021072,-27.470125
2353,2018-02-19,2.938,4.471,7.854,10.52,97.91,27.08,Brisbane,153.021072,-27.470125
2354,2018-02-19,2.9160000000000004,4.798,8.136000000000001,13.33,103.45,27.13,Brisbane,153.021072,-27.470125
2355,2018-02-19,2.661,4.3260000000000005,7.723,14.28,93.08,27.08,Brisbane,153.021072,-27.470125
2356,2018-02-19,2.784,5.143,7.651,13.33,90.7,27.08,Brisbane,153.021072,-27.470125
2357,2018-02-19,2.737,5.187,7.1770000000000005,10.52,97.56,27.03,Brisbane,153.021072,-27.470125
2358,2018-02-19,2.512,4.921,7.062,14.28,99.06,26.93,Brisbane,153.021072,-27.470125
2359,2018-02-19,2.6830000000000003,4.32,7.666,13.33,94.92,27.03,Brisbane,153.021072,-27.470125
2360,2018-02-19,2.562,3.668,7.295,13.33,91.67,26.89,Brisbane,153.021072,-27.470125
2361,2018-02-19,2.522,4.559,7.44,13.33,84.11,26.89,Brisbane,153.021072,-27.470125
2362,2018-02-19,2.2680000000000002,3.49,7.305,12.0,91.49,26.93,Brisbane,153.021072,-27.470125
2363,2018-02-19,2.457,4.006,7.212999999999999,13.33,93.87,26.93,Brisbane,153.021072,-27.470125
2364,2018-02-19,2.396,3.3930000000000002,7.192,13.33,94.22,26.93,Brisbane,153.021072,-27.470125
2365,2018-02-19,2.555,4.263999999999999,7.586,13.33,97.21,26.93,Brisbane,153.021072,-27.470125
2366,2018-02-19,2.609,4.667,7.35,12.0,87.27,26.93,Brisbane,153.021072,-27.470125
2367,2018-02-19,2.76,4.325,8.088,13.33,92.37,26.93,Brisbane,153.021072,-27.470125
2368,2018-02-19,2.5839999999999996,3.803,7.231,11.76,91.06,26.93,Brisbane,153.021072,-27.470125
2369,2018-02-19,2.8289999999999997,4.41,8.007,12.0,92.73,26.98,Brisbane,153.021072,-27.470125
2370,2018-02-19,2.492,4.449,7.2620000000000005,13.33,91.85,26.98,Brisbane,153.021072,-27.470125
2371,2018-02-19,2.676,4.515,7.621,13.33,88.51,27.03,Brisbane,153.021072,-27.470125
2372,2018-02-19,2.537,4.5889999999999995,7.733,13.33,96.07,27.03,Brisbane,153.021072,-27.470125
2373,2018-02-19,2.779,4.137,8.071,13.33,91.23,27.08,Brisbane,153.021072,-27.470125
2374,2018-02-19,2.5380000000000003,4.297,7.77,13.33,91.06,27.08,Brisbane,153.021072,-27.470125
2375,2018-02-19,2.7510000000000003,4.987,8.588,13.33,94.75,27.13,Brisbane,153.021072,-27.470125
2376,2018-02-19,2.733,4.308,8.219,13.33,91.23,27.17,Brisbane,153.021072,-27.470125
2377,2018-02-19,2.594,4.2219999999999995,8.005,13.33,97.21,27.22,Brisbane,153.021072,-27.470125
2378,2018-02-19,2.5140000000000002,4.064,8.362,13.33,98.18,27.27,Brisbane,153.021072,-27.470125
2379,2018-02-19,2.4619999999999997,4.26,8.071,12.0,100.2,27.27,Brisbane,153.021072,-27.470125
2380,2018-02-19,2.654,4.106,8.446,13.33,95.8,27.27,Brisbane,153.021072,-27.470125
2381,2018-02-19,2.552,4.845,8.184,13.33,95.98,27.27,Brisbane,153.021072,-27.470125
2382,2018-02-19,2.6069999999999998,4.79,8.382,13.33,98.53,27.37,Brisbane,153.021072,-27.470125
2383,2018-02-19,2.426,4.376,7.874,12.0,99.32,27.17,Brisbane,153.021072,-27.470125
2384,2018-02-19,2.5,3.862,8.101,12.0,97.56,27.27,Brisbane,153.021072,-27.470125
2385,2018-02-19,2.7260000000000004,4.23,8.647,13.33,97.21,27.27,Brisbane,153.021072,-27.470125
2386,2018-02-19,2.443,3.9019999999999997,8.198,13.33,103.89,27.13,Brisbane,153.021072,-27.470125
2387,2018-02-19,2.6189999999999998,5.606,8.2,12.0,105.38,27.03,Brisbane,153.021072,-27.470125
2388,2018-02-19,2.4330000000000003,3.987,7.7170000000000005,12.0,101.6,27.13,Brisbane,153.021072,-27.470125
2389,2018-02-19,2.358,4.518,7.769,12.0,102.22,27.13,Brisbane,153.021072,-27.470125
2390,2018-02-19,2.225,4.377,7.388999999999999,12.0,104.86,27.13,Brisbane,153.021072,-27.470125
2391,2018-02-19,2.12,3.3760000000000003,7.6739999999999995,12.0,106.53,27.13,Brisbane,153.021072,-27.470125
2392,2018-02-19,2.133,3.7430000000000003,7.5889999999999995,11.76,100.11,27.13,Brisbane,153.021072,-27.470125
2393,2018-02-19,2.029,4.402,7.05,11.76,98.97,27.08,Brisbane,153.021072,-27.470125
2394,2018-02-19,2.326,3.9010000000000002,7.9110000000000005,12.0,103.19,27.08,Brisbane,153.021072,-27.470125
2395,2018-02-19,2.154,3.217,7.382999999999999,11.76,100.37,27.08,Brisbane,153.021072,-27.470125
2396,2018-02-19,2.079,3.239,7.155,11.76,101.25,27.08,Brisbane,153.021072,-27.470125
2397,2018-02-19,2.0380000000000003,3.153,7.053,11.76,102.13,27.03,Brisbane,153.021072,-27.470125
2398,2018-02-19,2.048,3.3989999999999996,6.627999999999999,10.52,105.74,27.03,Brisbane,153.021072,-27.470125
2399,2018-02-19,1.801,2.9189999999999996,6.15,11.11,101.87,27.03,Brisbane,153.021072,-27.470125
2400,2018-02-20,1.83,3.2319999999999998,6.16,10.0,101.52,26.98,Brisbane,153.021072,-27.470125
2401,2018-02-20,1.7719999999999998,3.1239999999999997,6.069,11.11,111.45,26.98,Brisbane,153.021072,-27.470125
2402,2018-02-20,1.891,3.003,6.805,11.11,108.64,26.93,Brisbane,153.021072,-27.470125
2403,2018-02-20,1.719,2.738,5.9910000000000005,11.76,113.91,26.93,Brisbane,153.021072,-27.470125
2404,2018-02-20,1.743,3.042,6.167999999999999,9.09,131.49,26.89,Brisbane,153.021072,-27.470125
2405,2018-02-20,1.719,2.907,5.946000000000001,11.76,111.19,26.89,Brisbane,153.021072,-27.470125
2406,2018-02-20,1.7309999999999999,2.917,5.8660000000000005,9.52,136.07,26.89,Brisbane,153.021072,-27.470125
2407,2018-02-20,1.76,3.415,5.955,11.76,111.19,26.84,Brisbane,153.021072,-27.470125
2408,2018-02-20,1.744,2.9019999999999997,5.876,11.11,102.57,26.74,Brisbane,153.021072,-27.470125
2409,2018-02-20,1.781,2.911,5.756,10.52,101.78,26.65,Brisbane,153.021072,-27.470125
2410,2018-02-20,1.7519999999999998,2.705,5.67,11.11,90.53,26.65,Brisbane,153.021072,-27.470125
2411,2018-02-20,1.8330000000000002,2.9210000000000003,5.706,10.52,96.68,26.65,Brisbane,153.021072,-27.470125
2412,2018-02-20,1.704,3.1260000000000003,5.544,11.11,120.59,26.65,Brisbane,153.021072,-27.470125
2413,2018-02-20,1.755,2.991,6.027,10.52,102.92,26.65,Brisbane,153.021072,-27.470125
2414,2018-02-20,1.7269999999999999,2.772,5.641,7.14,144.77,26.51,Brisbane,153.021072,-27.470125
2415,2018-02-20,1.712,3.116,5.337000000000001,10.52,97.91,26.46,Brisbane,153.021072,-27.470125
2416,2018-02-20,1.7730000000000001,2.708,5.254,10.52,95.71,26.27,Brisbane,153.021072,-27.470125
2417,2018-02-20,1.825,3.028,5.347,10.52,95.8,26.17,Brisbane,153.021072,-27.470125
2418,2018-02-20,1.881,3.5639999999999996,5.1579999999999995,10.52,102.31,26.22,Brisbane,153.021072,-27.470125
2419,2018-02-20,1.9140000000000001,3.33,5.466,10.52,97.21,26.41,Brisbane,153.021072,-27.470125
2420,2018-02-20,2.01,3.804,5.763999999999999,10.0,104.07,26.51,Brisbane,153.021072,-27.470125
2421,2018-02-20,1.986,3.472,5.78,10.0,107.14,26.55,Brisbane,153.021072,-27.470125
2422,2018-02-20,2.145,3.3160000000000003,5.789,10.0,103.63,26.7,Brisbane,153.021072,-27.470125
2423,2018-02-20,2.153,3.529,5.912999999999999,10.0,126.84,26.7,Brisbane,153.021072,-27.470125
2424,2018-02-20,2.211,3.582,5.879,10.52,120.86,26.74,Brisbane,153.021072,-27.470125
2425,2018-02-20,2.083,3.839,5.657,10.0,111.54,26.79,Brisbane,153.021072,-27.470125
2426,2018-02-20,2.217,4.006,5.7589999999999995,7.4,148.11,26.84,Brisbane,153.021072,-27.470125
2427,2018-02-20,2.204,3.803,5.77,10.0,111.27,26.89,Brisbane,153.021072,-27.470125
2428,2018-02-20,2.325,3.603,5.723,7.14,141.34,26.84,Brisbane,153.021072,-27.470125
2429,2018-02-20,2.281,3.623,5.7589999999999995,10.0,119.01,26.89,Brisbane,153.021072,-27.470125
2430,2018-02-20,2.24,3.5669999999999997,5.957999999999999,9.09,112.59,26.84,Brisbane,153.021072,-27.470125
2431,2018-02-20,2.2159999999999997,3.841,5.651,11.76,120.86,26.84,Brisbane,153.021072,-27.470125
2432,2018-02-20,2.2,3.5669999999999997,5.667000000000001,7.69,153.03,26.79,Brisbane,153.021072,-27.470125
2433,2018-02-20,2.226,4.159,5.814,9.52,120.24,26.84,Brisbane,153.021072,-27.470125
2434,2018-02-20,2.417,4.0489999999999995,5.9239999999999995,9.52,121.38,26.89,Brisbane,153.021072,-27.470125
2435,2018-02-20,2.21,4.281000000000001,5.643,9.52,112.59,26.89,Brisbane,153.021072,-27.470125
2436,2018-02-20,2.117,3.466,5.647,9.09,114.35,26.89,Brisbane,153.021072,-27.470125
2437,2018-02-20,2.209,3.674,5.403,7.14,158.84,26.84,Brisbane,153.021072,-27.470125
2438,2018-02-20,2.349,3.9989999999999997,5.9079999999999995,9.09,132.81,26.84,Brisbane,153.021072,-27.470125
2439,2018-02-20,2.276,3.716,5.791,10.0,133.52,26.79,Brisbane,153.021072,-27.470125
2440,2018-02-20,2.2840000000000003,3.112,5.966,9.52,132.2,26.79,Brisbane,153.021072,-27.470125
2441,2018-02-20,2.398,4.449,5.888999999999999,8.69,123.58,26.79,Brisbane,153.021072,-27.470125
2442,2018-02-20,2.29,4.192,5.92,10.0,138.97,26.7,Brisbane,153.021072,-27.470125
2443,2018-02-20,2.459,4.256,5.971,9.09,131.76,26.7,Brisbane,153.021072,-27.470125
2444,2018-02-20,2.445,4.553999999999999,5.974,8.33,131.41,26.7,Brisbane,153.021072,-27.470125
2445,2018-02-20,2.539,4.357,6.002000000000001,9.09,127.45,26.65,Brisbane,153.021072,-27.470125
2446,2018-02-20,2.617,4.454,6.077999999999999,9.09,132.02,26.51,Brisbane,153.021072,-27.470125
2447,2018-02-20,2.7510000000000003,5.105,6.4639999999999995,9.52,139.06,26.51,Brisbane,153.021072,-27.470125
2448,2018-02-21,2.812,4.65,6.462999999999999,8.0,142.66,26.55,Brisbane,153.021072,-27.470125
2449,2018-02-21,2.918,4.739,6.356,7.69,135.1,26.6,Brisbane,153.021072,-27.470125
2450,2018-02-21,2.766,4.284,6.315,8.69,131.76,26.55,Brisbane,153.021072,-27.470125
2451,2018-02-21,2.9410000000000003,4.669,6.135,9.09,133.16,26.51,Brisbane,153.021072,-27.470125
2452,2018-02-21,2.7489999999999997,4.942,6.26,8.0,133.96,26.51,Brisbane,153.021072,-27.470125
2453,2018-02-21,2.915,5.672000000000001,6.275,9.09,130.88,26.46,Brisbane,153.021072,-27.470125
2454,2018-02-21,3.215,6.0520000000000005,6.441,8.0,128.15,26.46,Brisbane,153.021072,-27.470125
2455,2018-02-21,3.09,4.985,6.247000000000001,8.33,132.99,26.41,Brisbane,153.021072,-27.470125
2456,2018-02-21,3.009,4.457,6.224,8.0,133.78,26.36,Brisbane,153.021072,-27.470125
2457,2018-02-21,2.971,4.766,6.255,8.33,131.49,26.36,Brisbane,153.021072,-27.470125
2458,2018-02-21,3.242,5.33,6.405,8.33,136.15,26.36,Brisbane,153.021072,-27.470125
2459,2018-02-21,3.2710000000000004,5.419,6.348,8.0,121.21,26.36,Brisbane,153.021072,-27.470125
2460,2018-02-21,3.3960000000000004,7.519,6.391,8.69,148.37,26.36,Brisbane,153.021072,-27.470125
2461,2018-02-21,3.53,5.915,6.572,8.33,141.16,26.41,Brisbane,153.021072,-27.470125
2462,2018-02-21,3.565,8.129,6.365,8.69,137.03,26.41,Brisbane,153.021072,-27.470125
2463,2018-02-21,3.605,5.55,6.9639999999999995,9.09,151.8,26.51,Brisbane,153.021072,-27.470125
2464,2018-02-21,3.4960000000000004,5.563,6.587000000000001,9.52,155.32,26.55,Brisbane,153.021072,-27.470125
2465,2018-02-21,3.585,5.983,6.626,8.69,143.63,26.6,Brisbane,153.021072,-27.470125
2466,2018-02-21,3.6289999999999996,5.694,6.072,8.69,134.13,26.65,Brisbane,153.021072,-27.470125
2467,2018-02-21,3.645,6.671,6.808,9.52,145.65,26.7,Brisbane,153.021072,-27.470125
2468,2018-02-21,3.786,6.155,7.099,8.69,145.82,26.7,Brisbane,153.021072,-27.470125
2469,2018-02-21,3.533,5.492999999999999,6.848,11.11,151.45,26.74,Brisbane,153.021072,-27.470125
2470,2018-02-21,3.656,6.337000000000001,6.922999999999999,10.52,152.33,26.74,Brisbane,153.021072,-27.470125
2471,2018-02-21,3.9330000000000003,8.363999999999999,7.142,10.0,156.9,26.79,Brisbane,153.021072,-27.470125
2472,2018-02-21,3.947,6.069,7.109,11.11,159.89,26.79,Brisbane,153.021072,-27.470125
2473,2018-02-21,3.8560000000000003,6.521,7.199,10.52,165.34,26.79,Brisbane,153.021072,-27.470125
2474,2018-02-21,3.742,6.29,6.891,9.52,153.12,26.79,Brisbane,153.021072,-27.470125
2475,2018-02-21,3.859,6.859,7.053,9.52,137.56,26.74,Brisbane,153.021072,-27.470125
2476,2018-02-21,3.97,7.443,7.276,10.52,152.24,26.74,Brisbane,153.021072,-27.470125
2477,2018-02-21,3.636,6.187,6.808,9.52,155.67,26.74,Brisbane,153.021072,-27.470125
2478,2018-02-21,3.72,6.356,7.534,10.0,147.41,26.74,Brisbane,153.021072,-27.470125
2479,2018-02-21,3.2569999999999997,5.316,6.886,9.09,145.65,26.74,Brisbane,153.021072,-27.470125
2480,2018-02-21,3.361,5.692,6.841,9.52,146.7,26.74,Brisbane,153.021072,-27.470125
2481,2018-02-21,3.33,6.14,6.569,10.52,152.24,26.74,Brisbane,153.021072,-27.470125
2482,2018-02-21,3.1,5.382000000000001,6.459,9.09,147.23,26.7,Brisbane,153.021072,-27.470125
2483,2018-02-21,3.299,4.863,6.645,9.09,138.44,26.7,Brisbane,153.021072,-27.470125
2484,2018-02-21,3.09,4.912,6.306,10.0,155.58,26.65,Brisbane,153.021072,-27.470125
2485,2018-02-21,3.157,4.897,6.492999999999999,9.52,147.49,26.7,Brisbane,153.021072,-27.470125
2486,2018-02-21,3.1069999999999998,5.145,6.724,9.09,144.42,26.65,Brisbane,153.021072,-27.470125
2487,2018-02-21,3.1310000000000002,4.58,6.784,8.69,133.16,26.65,Brisbane,153.021072,-27.470125
2488,2018-02-21,3.136,4.973,6.414,8.69,130.09,26.65,Brisbane,153.021072,-27.470125
2489,2018-02-21,2.764,4.854,6.01,10.0,150.66,26.65,Brisbane,153.021072,-27.470125
2490,2018-02-21,2.86,4.502,6.301,9.52,152.24,26.65,Brisbane,153.021072,-27.470125
2491,2018-02-21,2.948,4.58,6.428,10.0,159.01,26.65,Brisbane,153.021072,-27.470125
2492,2018-02-21,2.987,4.88,6.4670000000000005,10.0,155.85,26.65,Brisbane,153.021072,-27.470125
2493,2018-02-21,2.9360000000000004,4.788,6.5520000000000005,8.0,130.53,26.65,Brisbane,153.021072,-27.470125
2494,2018-02-21,3.09,5.271,6.811,10.0,145.47,26.6,Brisbane,153.021072,-27.470125
2495,2018-02-21,3.111,5.307,6.465,10.0,143.1,26.6,Brisbane,153.021072,-27.470125
2496,2018-02-22,2.972,4.654,6.222,9.52,141.69,26.55,Brisbane,153.021072,-27.470125
2497,2018-02-22,3.037,5.156000000000001,6.545,8.69,132.02,26.55,Brisbane,153.021072,-27.470125
2498,2018-02-22,2.73,3.9560000000000004,6.127000000000001,8.69,161.65,26.55,Brisbane,153.021072,-27.470125
2499,2018-02-22,3.05,5.157,6.745,8.0,124.37,26.51,Brisbane,153.021072,-27.470125
2500,2018-02-22,2.8480000000000003,4.428999999999999,6.422000000000001,8.69,111.01,26.51,Brisbane,153.021072,-27.470125
2501,2018-02-22,2.923,4.725,6.358,9.52,144.77,26.51,Brisbane,153.021072,-27.470125
2502,2018-02-22,3.159,5.118,6.316,9.09,129.47,26.51,Brisbane,153.021072,-27.470125
2503,2018-02-22,3.056,5.256,6.4,8.33,117.25,26.46,Brisbane,153.021072,-27.470125
2504,2018-02-22,3.158,5.529,6.22,8.69,131.23,26.46,Brisbane,153.021072,-27.470125
2505,2018-02-22,2.9160000000000004,5.232,6.281000000000001,8.33,142.66,26.46,Brisbane,153.021072,-27.470125
2506,2018-02-22,2.878,5.5,6.3420000000000005,8.0,112.24,26.41,Brisbane,153.021072,-27.470125
2507,2018-02-22,2.923,4.561,6.376,8.69,139.76,26.41,Brisbane,153.021072,-27.470125
2508,2018-02-22,2.887,4.189,6.257000000000001,8.0,117.6,26.36,Brisbane,153.021072,-27.470125
2509,2018-02-22,2.8710000000000004,5.571000000000001,6.22,8.69,121.12,26.36,Brisbane,153.021072,-27.470125
2510,2018-02-22,2.7739999999999996,5.306,6.167999999999999,8.33,113.3,26.36,Brisbane,153.021072,-27.470125
2511,2018-02-22,3.033,4.781000000000001,6.295,7.69,110.22,26.36,Brisbane,153.021072,-27.470125
2512,2018-02-22,2.7289999999999996,4.2,6.103,8.69,116.55,26.36,Brisbane,153.021072,-27.470125
2513,2018-02-22,2.992,5.0360000000000005,6.382999999999999,9.09,136.24,26.36,Brisbane,153.021072,-27.470125
2514,2018-02-22,2.783,5.052,6.007999999999999,8.0,99.23,26.41,Brisbane,153.021072,-27.470125
2515,2018-02-22,2.8310000000000004,4.229,6.273,8.69,121.47,26.46,Brisbane,153.021072,-27.470125
2516,2018-02-22,2.653,4.6610000000000005,6.015,8.33,123.76,26.51,Brisbane,153.021072,-27.470125
2517,2018-02-22,2.714,4.506,5.962999999999999,8.69,127.45,26.51,Brisbane,153.021072,-27.470125
2518,2018-02-22,2.6910000000000003,4.315,6.281000000000001,8.33,120.77,26.51,Brisbane,153.021072,-27.470125
2519,2018-02-22,2.653,4.619,6.309,7.69,110.04,26.55,Brisbane,153.021072,-27.470125
2520,2018-02-22,2.7119999999999997,4.575,6.336,8.0,105.91,26.55,Brisbane,153.021072,-27.470125
2521,2018-02-22,2.785,4.379,6.115,8.69,98.35,26.51,Brisbane,153.021072,-27.470125
2522,2018-02-22,2.698,4.19,6.234,8.33,96.51,26.51,Brisbane,153.021072,-27.470125
2523,2018-02-22,2.761,4.946000000000001,6.215,8.0,97.03,26.51,Brisbane,153.021072,-27.470125
2524,2018-02-22,2.648,4.234,5.997999999999999,8.0,106.44,26.51,Brisbane,153.021072,-27.470125
2525,2018-02-22,2.4419999999999997,4.16,5.888999999999999,8.33,107.05,26.46,Brisbane,153.021072,-27.470125
2526,2018-02-22,2.573,4.149,6.105,7.4,103.63,26.46,Brisbane,153.021072,-27.470125
2527,2018-02-22,2.461,4.681,5.75,7.4,102.31,26.46,Brisbane,153.021072,-27.470125
2528,2018-02-22,2.5789999999999997,4.195,6.047000000000001,8.69,117.08,26.41,Brisbane,153.021072,-27.470125
2529,2018-02-22,2.615,4.1530000000000005,5.903,8.0,98.26,26.41,Brisbane,153.021072,-27.470125
2530,2018-02-22,2.5660000000000003,3.91,6.01,8.0,98.79,26.41,Brisbane,153.021072,-27.470125
2531,2018-02-22,2.497,4.011,5.986000000000001,7.4,131.85,26.41,Brisbane,153.021072,-27.470125
