Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-4-2018 10:30,0.733,1.28,3.966,5.949,99.11,24.25
1-4-2018 11:00,0.777,1.24,3.699,5.977,110.11,24.3
1-4-2018 11:30,0.888,1.57,3.761,5.86,109.11,24.3
1-4-2018 12:00,0.912,1.52,3.725,5.821,112.11,24.3
1-4-2018 12:30,0.9,1.57,3.693,3.54,131.11,24.35
1-4-2018 13:00,0.974,1.49,3.771,4.125,136.11,24.45
1-4-2018 13:30,1.004,1.45,3.963,4.036,131.11,24.5
1-4-2018 14:00,1.013,1.77,3.914,4.207,134.11,24.55
1-4-2018 14:30,1.017,1.7,3.867,4.054,136.11,24.65
1-4-2018 15:00,1.062,1.66,4.011,4.214,136.11,24.65
1-4-2018 15:30,1.047,1.62,4.212,4.237,133.11,24.6
1-4-2018 16:00,1.046,1.87,3.99,3.805,137.11,24.55
1-4-2018 16:30,0.98,1.79,4.079,5.963,139.11,24.55
1-4-2018 17:00,1.018,1.73,4.064,5.499,130.11,24.5
1-4-2018 17:30,1.003,2.13,3.98,5.971,109.11,24.55
1-4-2018 18:00,0.883,1.37,3.84,3.738,103.11,24.6
1-4-2018 18:30,0.899,1.44,3.884,8.91,136.11,24.65
1-4-2018 19:00,0.856,1.52,3.779,6.542,127.11,24.65
1-4-2018 19:30,0.817,1.41,3.834,3.534,96.11,24.65
1-4-2018 20:00,0.797,1.31,3.937,6.479,129.11,24.55
1-4-2018 20:30,0.767,1.46,3.998,6.354,95.11,24.5
1-4-2018 21:00,0.756,1.32,4.311,5.765,89.11,24.4
1-4-2018 21:30,0.678,1.15,4.461,5.204,103.11,24.2
1-4-2018 22:00,0.715,1.1,4.518,6.744,110.11,24.3
1-4-2018 22:30,0.663,1.25,4.533,8.628,95.11,24.25
1-4-2018 23:00,0.668,1.15,4.362,8.116,103.11,24.25
1-4-2018 23:30,0.652,1.27,4.605,8.972,108.11,24.35
1-5-2018 0:00,0.617,1.05,4.669,9.331,89.11,24.35
1-5-2018 0:30,0.636,1.11,4.777,6.783,102.11,24.35
1-5-2018 1:00,0.588,0.9,4.743,6.974,86.11,24.35
1-5-2018 1:30,0.656,1,5.164,8.163,103.11,24.4
1-5-2018 2:00,0.631,1.03,5.078,6.576,102.11,24.45
1-5-2018 2:30,0.648,1.11,5.079,7.004,96.11,24.45
1-5-2018 3:00,0.618,1.03,5.381,7.215,105.11,24.35
1-5-2018 3:30,0.623,1.11,5.109,7.325,102.11,24.25
1-5-2018 4:00,0.609,1.17,5.206,5.777,103.11,24.25
1-5-2018 4:30,0.623,0.9,5.292,7.051,109.11,24.25
1-5-2018 5:00,0.632,1.04,5.327,7.019,102.11,24.4
1-5-2018 5:30,0.612,0.94,5.244,5.8,102.11,24.4
1-5-2018 6:00,0.635,1.08,5.267,8.04,99.11,24.4
1-5-2018 6:30,0.612,0.95,5.056,8.554,106.11,24.35
1-5-2018 7:00,0.578,0.99,4.749,5.62,99.11,24.4
1-5-2018 7:30,0.57,0.94,4.618,6.5,106.11,24.35
1-5-2018 8:00,0.54,1.11,4.631,6.768,98.11,24.4
1-5-2018 8:30,0.563,0.85,4.355,8.103,108.11,24.45
1-5-2018 9:00,0.568,0.91,4.173,6.995,102.11,24.5
1-5-2018 9:30,0.53,0.89,4.014,6.768,99.11,24.55
1-5-2018 10:00,0.578,1.01,4.126,6.999,99.11,25
1-5-2018 10:30,0.548,0.93,3.882,6.533,105.11,24.95
